0	3.531
0.1	8.171
0.2	9.428
0.3	7.453
0.4	5.836
0.5	4.734
0.6	3.965
0.7	3.406
0.8	2.982
0.9	2.652
1	2.387
1.1	2.170
1.2	1.989
1.3	1.836
1.4	1.704
1.5	1.591
1.6	1.491
1.7	1.403
1.8	1.325
1.9	1.255
2	1.193
2.1	1.136
2.2	1.084
2.3	1.037
2.4	0.994
2.5	0.954
2.6	0.917
2.7	0.883
2.8	0.852
2.9	0.822
3	0.795
3.1	0.769
3.2	0.745
3.3	0.722
3.4	0.701
3.5	0.681
